600088,中视传媒,-5579万,-187.77,2.83亿,-25.96,3.38亿,943万,2645万,-339万,3.71亿,-8117万,-8114万
600085,同仁堂,4.8亿,-27.28,60.04亿,-16.11,30.93亿,12.88亿,6亿,-2069万,50.74亿,9.3亿,9.15亿
600078,澄星股份,453万,-82.84,14.81亿,-3.98,12.75亿,3873万,5066万,7911万,14.56亿,2874万,2834万
600076,康欣新材,-5315万,-120.47,4.49亿,-57.51,3.71亿,2182万,4903万,5000万,5.04亿,-5260万,-5249万
600072,中船科技,396万,-94.39,6.25亿,-48.74,5.07亿,905万,7847万,1543万,6.35亿,526万,29.88万
600068,葛洲坝,11.59亿,-45.42,435亿,-12.69,366亿,4.3亿,20.52亿,9.68亿,414亿,22.79亿,23.03亿
600067,冠城大通,-1.18亿,-152.69,23.43亿,-36.96,18.78亿,6932万,1.48亿,1.23亿,23.8亿,-4673万,-4941万
600059,古越龙山,6712万,-33.87,5.79亿,-39.32,3.63亿,7137万,3794万,-548万,5.04亿,8889万,8852万
600058,五矿发展,1.5亿,63.25,279亿,2.47,269亿,1.34亿,4.4亿,1.28亿,276亿,1.81亿,2.09亿
600052,浙江广厦,-8492万,-107.26,1963万,-66.05,1231万,570万,1278万,-1604万,1885万,-1.13亿,-1.12亿
600037,歌华有线,7487万,-82.83,11.8亿,-3.26,10.03亿,5369万,4801万,-7700万,10.63亿,8493万,8612万
600036,招商银行,498亿,-1.63,1484亿,7.27,-,-,419亿,-,853亿,630亿,628亿
600033,福建高速,1041万,-97.67,6.9亿,-48.94,4.58亿,-,2586万,8185万,5.69亿,1.01亿,5657万
600029,南方航空,-81.74亿,-583.67,390亿,-46.58,431亿,23.35亿,17.15亿,45.28亿,520亿,-123亿,-119亿
600020,中原高速,-2.78亿,-132.38,20.01亿,-38.78,17.02亿,516万,5195万,7.36亿,25.82亿,-3.95亿,-3.95亿
600016,民生银行,285亿,-10.02,981亿,11.16,-,-,197亿,-,649亿,332亿,331亿
600009,上海机场,-3.86亿,-114.29,24.7亿,-54.72,31.72亿,-,1.27亿,-1.32亿,31.69亿,-5.14亿,-5.15亿
600008,首创股份,4.26亿,32.8,69.56亿,21.02,47.59亿,1139万,7.98亿,6.63亿,63.8亿,7.51亿,7.62亿
600007,中国国贸,4.07亿,-16.6,14.34亿,-16.78,6.57亿,1540万,3809万,4838万,9.12亿,5.31亿,5.44亿
600006,东风汽车,2.94亿,19.42,64.61亿,-4.45,56.37亿,2.86亿,1.48亿,-2720万,62.47亿,3.31亿,2.41亿
600004,白云机场,-1.68亿,-135.6,23.54亿,-41.78,24.74亿,4012万,1.84亿,-5992万,26.85亿,-9414万,-8172万
600000,浦发银行,290亿,-9.81,1014亿,3.9,-,-,216亿,-,678亿,336亿,336亿
300683,海特生物,-378万,-106.77,1.92亿,-39.68,7407万,6242万,3185万,-961万,1.95亿,-294万,-300万
300392,腾信股份,-923万,-188.51,5.98亿,-6.97,5.64亿,203万,1975万,3370万,6.25亿,-1330万,-1352万
300325,德威新材,-2635万,-780.78,4.32亿,-24.28,3.64亿,945万,3664万,4581万,4.88亿,-1626万,-1525万
300226,上海钢联,9653万,3.82,240亿,-51.91,235亿,1.19亿,7577万,3931万,238亿,2.11亿,2.12亿
300094,国联水产,-1.08亿,-1213,21.05亿,3.87,18.86亿,9839万,6764万,6234万,21.39亿,-1.09亿,-1.09亿
300006,莱美药业,-810万,-115.04,5.99亿,-24.74,1.71亿,3.07亿,8357万,4165万,6.29亿,388万,468万
2973,侨银环保,1.86亿,205.89,14.51亿,45.95,10.4亿,1640万,1.19亿,2980万,12.09亿,2.18亿,2.23亿
2948,青岛银行,15.31亿,6.4,60.85亿,34.23,-,-,13.87亿,-,42.45亿,18.4亿,18.6亿
2925,盈趣科技,3.87亿,-7.19,17.05亿,4.64,10.6亿,2867万,8747万,-2598万,12.66亿,4.82亿,4.81亿
2901,大博医疗,2.64亿,27.38,6.73亿,23.8,9662万,2.19亿,2872万,-1620万,3.92亿,3.11亿,3.11亿
2899,英派斯,1525万,4.46,3.52亿,-9.49,2.36亿,4169万,2176万,-239万,3.33亿,1889万,1882万
2884,凌霄泵业,1.58亿,31.48,5.68亿,10.1,3.62亿,1359万,1131万,-252万,4.04亿,1.82亿,1.82亿
2868,绿康生化,3586万,40.96,1.78亿,23.97,1.08亿,1101万,808万,24.15万,1.4亿,4173万,4170万
2850,科达利,4679万,-41.69,6.87亿,-41.39,5.39亿,374万,4085万,1579万,6.58亿,4647万,4173万
2757,南兴股份,1.31亿,28.27,9.61亿,36.11,6.95亿,1373万,4303万,258万,8.07亿,1.57亿,1.54亿
2740,爱迪尔,554万,-80.58,4.58亿,-47.22,3.25亿,3847万,3725万,2663万,4.29亿,892万,898万
2707,众信旅游,-1.76亿,-260.12,12.41亿,-78.4,11.45亿,2.32亿,4645万,3652万,14.61亿,-2.65亿,-2.6亿
2670,国盛金控,-1.33亿,-147.34,10.53亿,36.78,468万,-,6.44亿,9049万,10.28亿,-9367万,-1.02亿
2666,德联集团,8302万,-5,16.47亿,2.75,13.68亿,6638万,7240万,1354万,15.65亿,1.08亿,1.08亿
2631,德尔未来,428万,-92.99,5.84亿,-28.49,4.26亿,9819万,4619万,2173万,6.08亿,170万,577万
2624,完美世界,12.71亿,24.53,51.44亿,40.68,20.18亿,7.48亿,3.33亿,5470万,40亿,13.38亿,13.7亿
2618,丹邦科技,114万,-91.51,1.35亿,-20.44,7894万,224万,2371万,986万,1.28亿,130万,123万
2613,北玻股份,2527万,537.25,4.63亿,-4.1,3.39亿,3549万,3829万,-191万,4.47亿,3181万,3150万
2602,世纪华通,16.02亿,36.02,77.68亿,12.02,35.48亿,11.91亿,3.57亿,1.9亿,60.35亿,18.44亿,18.67亿
2599,盛通股份,-1264万,-126.61,8.24亿,-5.57,7.01亿,4264万,7658万,347万,8.4亿,-1365万,-1332万
2594,比亚迪,16.62亿,14.29,605亿,-2.7,486亿,20.05亿,20.2亿,16.64亿,575亿,29.48亿,29.28亿
2592,ST八菱,-584万,54.42,2.54亿,-31.87,2.01亿,635万,3610万,593万,2.59亿,-561万,-569万
2554,惠博普,-1.33亿,-269.62,4.2亿,-58.94,3.42亿,2463万,6312万,2377万,4.88亿,-1.51亿,-1.47亿
2506,协鑫集成,-2.04亿,-1225,32.15亿,-36.82,28.53亿,1.21亿,1.68亿,1.61亿,33.77亿,-1.91亿,-1.96亿
2491,通鼎互联,-1.22亿,-430.02,18.32亿,1.16,15.63亿,8642万,6692万,8401万,19.08亿,-1.19亿,-1.18亿
2411,延安必康,1.16亿,-67.41,35.07亿,-16.44,27.17亿,2.08亿,1.39亿,1.89亿,33.25亿,1.98亿,1.87亿
2399,海普瑞,5.81亿,6.34,26.59亿,24.91,15.39亿,2.05亿,2亿,1.11亿,21.07亿,6.93亿,6.92亿
2343,慈文传媒,-621万,-107.31,5966万,-92.79,1236万,955万,2132万,557万,4923万,-1294万,-1294万
2339,积成电子,-3478万,10.72,5.64亿,-6.75,3.49亿,6324万,9694万,1591万,5.98亿,-2914万,-1781万
2325,洪涛股份,1611万,-79.73,18.14亿,-4.85,14.68亿,3216万,9886万,8012万,17.19亿,3882万,3721万
2319,*ST乐通,96.54万,111.22,1.68亿,-24.53,1.25亿,656万,1782万,983万,1.67亿,310万,310万
2316,亚联发展,-3104万,-182.68,16.63亿,-21.01,14.39亿,3177万,1.66亿,1828万,17.01亿,-1596万,-1791万
2314,南山控股,-2.29亿,-248.08,15.15亿,-39.34,9.53亿,8692万,3.23亿,2.62亿,17.14亿,-1.9亿,-1.63亿
2310,东方园林,-1.88亿,78.99,17.77亿,-18.88,13.26亿,905万,2.28亿,3.98亿,20.38亿,-2.34亿,-2.16亿
2304,洋河股份,54.01亿,-3.24,134亿,-16.06,35.97亿,11.82亿,9.03亿,-3777万,78.52亿,71.9亿,71.7亿
2284,亚太股份,-4507万,-7.22,11.93亿,-26.16,10.38亿,3481万,7372万,1786万,12.41亿,-4474万,-4452万
2277,友阿股份,8080万,-67.19,23.99亿,-22.26,19.79亿,1.98亿,2.32亿,1.05亿,25.58亿,4864万,71.43万
2271,东方雨虹,10.97亿,31.2,87.83亿,11.07,52.86亿,9.27亿,6.24亿,1.58亿,71.99亿,13.98亿,13.92亿
2228,合兴包装,1.38亿,3.32,47.65亿,-13.14,41.37亿,2.05亿,1.65亿,3271万,46.28亿,1.56亿,1.75亿
2210,*ST飞马,-6.05亿,-62.57,1.32亿,-14.53,9710万,89.25万,1965万,5.79亿,7.01亿,-5.96亿,-6.02亿
2204,大连重工,1425万,95.23,36.35亿,32.56,28.48亿,1.44亿,2.69亿,-1324万,34.16亿,5613万,4271万
2202,金风科技,12.75亿,7.63,194亿,23.47,160亿,14.21亿,8亿,4.58亿,192亿,14.4亿,14.35亿
2187,广百股份,-2248万,-121.2,21.74亿,-48.09,18.01亿,3.54亿,3735万,-454万,22.1亿,-2756万,-2859万
2170,芭田股份,1548万,163.33,9.11亿,-5.54,7.43亿,7366万,5389万,1718万,9.07亿,1534万,1942万
2142,宁波银行,78.43亿,14.6,200亿,23.4,-,-,67.51亿,-,116亿,83.86亿,83.71亿
2133,广宇集团,5099万,-70.65,17.29亿,-8.49,14.94亿,4804万,3988万,1485万,16.36亿,8922万,8572万
2115,三维通信,-2315万,-137.63,39.26亿,88.14,37.57亿,4926万,5078万,1388万,39.2亿,-922万,-1163万
2098,浔兴股份,3670万,-18.69,7.47亿,-15.79,4.47亿,1.38亿,6313万,2805万,7.06亿,4702万,4613万
2094,青岛金王,-3727万,-113.27,19.59亿,-25.95,17.62亿,1.34亿,8217万,3793万,20.3亿,-6376万,-6247万
2086,*ST东洋,2081万,-39.51,1.82亿,-48.92,1.54亿,826万,4206万,2381万,2.35亿,2257万,2080万
2078,太阳纸业,9.36亿,5.61,104亿,-3.23,79.55亿,4.96亿,3.28亿,2.85亿,93.23亿,11.04亿,11.52亿
2069,獐子岛,3997万,269.46,10.16亿,-21.11,8.4亿,5524万,9418万,5859万,10.55亿,7168万,7073万
2058,威尔泰,-222万,54.36,3213万,-21.15,2138万,448万,847万,-7.09万,3554万,-184万,-174万
2031,巨轮智能,398万,-47.01,5.8亿,-10.08,4.18亿,2555万,4414万,3288万,5.5亿,3636万,3619万
2030,达安基因,7.78亿,1186,21.33亿,313.63,6.95亿,2.72亿,1.13亿,1396万,11.81亿,8.8亿,8.8亿
2024,苏宁易购,-1.67亿,-107.79,1184亿,-12.65,1006亿,134亿,21.37亿,17.77亿,1197亿,-6.15亿,-5.38亿
2016,世荣兆业,3.98亿,-25.59,11.38亿,-19.78,4.53亿,696万,2141万,-1386万,5.69亿,5.77亿,5.77亿
1965,招商公路,-2.42亿,-110.49,22.99亿,-37.66,17.93亿,2075万,1.85亿,5.74亿,26.45亿,-4.3亿,-9524万
1872,招商港口,6.33亿,-72.48,59.22亿,1.51,37.16亿,-,7.38亿,8.42亿,54.39亿,23.06亿,23.11亿
998,隆平高科,-7359万,-207.43,11.32亿,-9,6.39亿,1.29亿,1.56亿,1.86亿,11.62亿,93.4万,-489万
997,新大陆,2.33亿,-47.21,31.07亿,11.08,20.66亿,9356万,2.17亿,-2663万,27.21亿,2.67亿,2.61亿
996,中国中期,409万,147.21,1755万,-48.3,1365万,117万,526万,-19.87万,1990万,410万,409万
993,闽东电力,1221万,-91.25,2.08亿,-35.97,1.23亿,242万,4435万,2692万,2亿,1393万,1417万
985,大庆华科,-337万,-112.59,8.71亿,-19.64,8.07亿,1025万,4760万,-132万,8.71亿,-503万,-337万
980,*ST众泰,-10.34亿,-256.08,7.7亿,-76.69,7.76亿,8731万,4.18亿,9303万,14.84亿,-10.81亿,-11.15亿
977,浪潮信息,4.06亿,48.45,303亿,40.6,267亿,8.04亿,4.32亿,2312万,292亿,4.68亿,4.68亿
959,首钢股份,5.23亿,-43.81,337亿,1.82,304亿,7.28亿,4.51亿,10.28亿,331亿,7.56亿,7.54亿
958,东方能源,6.63亿,-4.25,54.33亿,4.19,33.61亿,446万,3.22亿,1.51亿,40.25亿,19.07亿,19.17亿
957,中通客车,1750万,-46.85,23.52亿,-28.55,19.75亿,1.38亿,6411万,4276万,23.25亿,1880万,2227万
951,中国重汽,7.28亿,13.77,266亿,18.46,238亿,5.88亿,3.47亿,6083万,251亿,12.67亿,12.9亿
936,华西股份,-1.32亿,-139.25,12.2亿,-28.22,10.68亿,2099万,8348万,2.38亿,14.15亿,-1.79亿,-1.79亿
935,四川双马,3.84亿,-4.55,8.3亿,-5.97,4.65亿,739万,4005万,-1039万,5.12亿,4.29亿,4.29亿
927,*ST夏利,3.88亿,170.48,1亿,-65.25,8632万,1398万,2.68亿,3054万,4.02亿,3.86亿,3.87亿
926,福星股份,2.27亿,-45.26,31.68亿,-38.63,25.2亿,1亿,1.82亿,1.56亿,30.5亿,3.83亿,3.66亿
912,泸天化,1.1亿,6.75,28.28亿,2.03,24.86亿,1718万,1.66亿,446万,27.2亿,1.12亿,1.12亿
901,航天科技,-1.05亿,-339.08,22.89亿,-16.91,19.41亿,7313万,2.54亿,4389万,24.71亿,-1.46亿,-1.45亿
900,现代投资,1.5亿,-75.07,57.76亿,-14.21,50.82亿,5963万,1.64亿,4.19亿,58.04亿,2.12亿,2.17亿
898,鞍钢股份,5亿,-64.91,447亿,-12.58,407亿,15.33亿,5.92亿,5.02亿,440亿,6.39亿,6.18亿
897,津滨发展,1.65亿,889.65,8.05亿,743.72,6.55亿,1096万,2864万,-745万,7.17亿,2.15亿,2.01亿
890,*ST胜尔,1060万,112.24,2.47亿,-67.76,3.31亿,13.66万,1255万,-2398万,3.23亿,2059万,2059万
887,中鼎股份,1.21亿,-73.4,47.46亿,-14.98,37.15亿,2.21亿,3.67亿,4475万,46.41亿,1.6亿,1.62亿
882,华联股份,940万,-77.39,3.74亿,-39.14,2.69亿,1.45亿,7127万,1亿,5.93亿,2891万,2870万
839,中信国安,-1.67亿,-207.03,14.8亿,-8.01,13.25亿,8424万,1.04亿,1.28亿,16.94亿,-1.88亿,-2.09亿
837,*ST秦机,5334万,824.06,18.17亿,9.56,14.41亿,8523万,1.08亿,4193万,17.33亿,9342万,9487万
836,富通鑫茂,279万,-91.64,4.67亿,-30.15,3.93亿,539万,3329万,2083万,4.74亿,709万,855万
833,粤桂股份,-3381万,-172.67,20.51亿,48.51,20.13亿,786万,6413万,802万,21.17亿,-4482万,-4280万
831,五矿稀土,1.59亿,228.81,6.95亿,-31.28,5.82亿,152万,-728万,254万,5.91亿,1.68亿,1.89亿
826,启迪环境,1.81亿,-47.78,42.54亿,-11.41,31.76亿,5021万,3.64亿,2.64亿,39.04亿,3.6亿,3.56亿
816,ST慧业,2303万,197.67,5.2亿,-28.29,4.56亿,1350万,2861万,188万,5.07亿,2260万,2841万
813,德展健康,1.82亿,-24.59,7.15亿,-22.48,1.79亿,2.2亿,6832万,-353万,4.96亿,2.44亿,2.41亿
800,一汽解放,21.5亿,19.75,691亿,16.08,612亿,29.42亿,13.08亿,-4.46亿,665亿,29.37亿,29.46亿
783,长江证券,9.42亿,-13.35,33.29亿,-10.71,-,-,18.49亿,-,20.41亿,12.88亿,12.79亿
776,广发证券,57.52亿,38.93,142亿,18.97,-,-,57.45亿,-,63.36亿,78.7亿,78.54亿
752,*ST西发,-3995万,-4.43,1.46亿,-1.36,1.15亿,358万,961万,2953万,1.58亿,-2146万,-2572万
735,罗牛山,6773万,242.8,11.92亿,154.86,10.15亿,1606万,8591万,2986万,11.59亿,8062万,8313万
727,*ST东科,-7.78亿,18.72,28.11亿,19.62,31.72亿,4353万,1.42亿,3.98亿,38.45亿,-12.1亿,-12.09亿
725,京东方A,11.35亿,-31.95,609亿,10.59,513亿,14.51亿,25.18亿,12.04亿,602亿,5.97亿,6.17亿
716,黑芝麻,-2742万,-241.33,14.7亿,-25.96,11.58亿,2.07亿,6975万,5607万,14.99亿,-2608万,-2614万
703,恒逸石化,19.02亿,48.99,394亿,-5.55,356亿,2.67亿,3.65亿,8.29亿,374亿,26.85亿,26.86亿
700,模塑科技,-1.16亿,-294.19,23.22亿,-8,18.92亿,6748万,3.08亿,9124万,24.6亿,-1.15亿,-1.17亿
692,惠天热电,-2.01亿,-9.22,10.06亿,0.94,11.22亿,895万,4239万,8212万,12.58亿,-2.57亿,-2.53亿
687,*ST华讯,-7807万,-6.2,2169万,-95.02,1113万,966万,3558万,4553万,1.07亿,-8273万,-7984万
685,中山公用,7.03亿,41,8.92亿,1.46,6.33亿,2201万,7420万,6678万,8.24亿,7.22亿,7.2亿
682,东方电子,1.14亿,12.9,15.54亿,11.49,10.61亿,1.8亿,1.11亿,-1760万,14.84亿,1.28亿,1.31亿
679,*ST友谊,2606万,131.92,7311万,-82.47,4179万,1324万,3156万,-1093万,7951万,-696万,1308万
678,襄阳轴承,-3127万,-6159,5.48亿,-23.96,5.06亿,1603万,3375万,1067万,5.98亿,-4094万,-3291万
669,*ST金鸿,-1.78亿,-5.19,11.88亿,-41.82,10.45亿,2198万,9951万,1.53亿,13.28亿,-1.81亿,-1.83亿
662,*ST天夏,-1592万,78.38,477万,-19.55,85.75万,31.88万,433万,1.02万,554万,-1592万,-1592万
630,铜陵有色,3.76亿,-9.23,444亿,-5.15,425亿,1.52亿,4.18亿,3.08亿,435亿,5.98亿,6.11亿
627,天茂集团,5.2亿,-30.39,270亿,-18.62,-,-,-,-,264亿,5.48亿,9.91亿
623,吉林敖东,10.2亿,16.97,11.21亿,-31.73,4.07亿,4.55亿,1.38亿,2828万,10.78亿,10.26亿,10.24亿
620,新华联,-5.65亿,-632.53,17.25亿,-47.27,14.78亿,1.62亿,2.37亿,5.58亿,25.77亿,-5.84亿,-5.61亿
611,ST天首,-1978万,-28.78,338万,-76.29,346万,47.65万,1317万,656万,2387万,-2099万,-2120万
605,渤海股份,1349万,-19.88,9.13亿,-2.14,6.71亿,1141万,7584万,9545万,8.96亿,3363万,3272万
599,青岛双星,-4549万,-253.44,20.16亿,-6.62,17.46亿,1.21亿,8717万,7250万,21.28亿,-6821万,-6844万
596,古井贡酒,10.25亿,-17.89,55.2亿,-7.82,13.14亿,16.18亿,3.96亿,-6821万,41.63亿,13.81亿,13.77亿
593,大通燃气,724万,-46.95,5.13亿,33.55,4.14亿,1277万,4473万,2063万,4.96亿,1864万,1875万
591,太阳能,6.05亿,60.24,23.55亿,15.27,10.12亿,3470万,1.04亿,4.93亿,17亿,6.93亿,6.98亿
585,*ST东电,-1182万,-201.16,3784万,-16.22,2640万,1452万,999万,-17.13万,5118万,-1267万,-1159万
573,粤宏远A,-791万,-116.38,3.03亿,36.54,2.42亿,1125万,4107万,1932万,3.23亿,-173万,-357万
572,ST海马,-1.73亿,3.06,13.5亿,-43.86,12.09亿,4647万,2.47亿,1779万,16.15亿,-1.87亿,-1.81亿
567,海德股份,7729万,-24.66,1.58亿,-14.66,-,-,4336万,4106万,8465万,8066万,8538万
548,湖南投资,4976万,145.3,1.93亿,48.73,1.5亿,768万,3467万,-364万,1.95亿,4973万,5001万
543,皖能电力,5.03亿,42.45,75.68亿,2.51,69.46亿,116万,1919万,2.24亿,72.46亿,7.18亿,7.2亿
538,云南白药,24.54亿,9.2,155亿,11.48,110亿,19.3亿,1.96亿,-3440万,133亿,28.33亿,28.25亿
536,*ST华映,-7.15亿,-0.43,8.08亿,4.32,10.02亿,1508万,9702万,1.58亿,14.4亿,-7.19亿,-7.16亿
533,顺钠股份,1418万,191.93,6.38亿,9.07,4.9亿,4709万,3925万,1898万,6.26亿,357万,1350万
528,柳工,6.78亿,2.67,115亿,14,91.92亿,7.71亿,3.18亿,1.62亿,107亿,8.2亿,8.45亿
523,广州浪奇,-1.15亿,-538.66,38.88亿,-43.36,36.88亿,9835万,6305万,7340万,39.39亿,-5223万,-1.19亿
520,长航凤凰,466万,-80.2,3.22亿,-18.66,2.88亿,223万,2198万,-12.86万,3.13亿,677万,640万
518,四环生物,630万,167.17,2.37亿,35.97,9614万,6715万,4681万,36.57万,2.25亿,941万,638万
501,鄂武商A,-4237万,-107.06,26.88亿,-69.71,17.43亿,8.61亿,1.02亿,2602万,27.67亿,-5134万,-5149万
498,山东路桥,4亿,120.73,112亿,18.74,101亿,-,2.31亿,7453万,106亿,6.91亿,6.9亿
428,华天酒店,-2.29亿,-67.61,1.71亿,-60.51,1.05亿,818万,2.25亿,1.03亿,4.52亿,-2.75亿,-2.73亿
426,兴业矿业,-1.84亿,-135.58,2.36亿,-30.16,1.28亿,59.15万,1.43亿,8347万,3.79亿,-1.51亿,-2.31亿
422,ST宜化,-2.71亿,-637.48,61.45亿,-14.9,54.52亿,2.75亿,2.21亿,3.59亿,64.91亿,-2.45亿,-2.49亿
413,东旭光电,-8.97亿,-206.24,27.71亿,-67.31,24.79亿,1.11亿,3.07亿,5.81亿,35.93亿,-8.37亿,-8.44亿
411,英特集团,8008万,-17.73,119亿,0.57,111亿,2.45亿,1.63亿,7005万,116亿,2.36亿,2.43亿
408,*ST藏格,1.81亿,-23.48,9.37亿,16.14,5.4亿,1842万,2852万,1553万,6.82亿,2.61亿,2.38亿
402,金融街,2.51亿,-76.13,58.67亿,-38.36,33.73亿,2.75亿,1.23亿,7.05亿,51.34亿,6.64亿,6.59亿
166,申万宏源,40.35亿,26.03,134亿,27.68,-,-,38.45亿,-,83.93亿,49.93亿,49.56亿
158,常山北明,-8552万,-384.31,36.05亿,-17.25,32.68亿,1.22亿,1.51亿,1.47亿,38.09亿,-6648万,-9200万
100,TCL科技,12.08亿,-42.26,294亿,-32.93,267亿,3.25亿,7.7亿,9.16亿,307亿,7.61亿,12.34亿
88,盐田港,1.52亿,3.86,2.3亿,-19.4,1.71亿,134万,4995万,3223万,2.56亿,1.65亿,1.66亿
70,特发信息,-4087万,-160.99,16.64亿,-21.98,14.19亿,7386万,6590万,4402万,17.06亿,-2353万,-2765万
66,中国长城,-3亿,-259.89,39.29亿,-9.27,31.26亿,2.44亿,2.94亿,1.4亿,42.29亿,-2.87亿,-2.88亿
63,中兴通讯,18.57亿,26.29,472亿,5.81,314亿,39.41亿,22.65亿,6.33亿,452亿,28.41亿,28.41亿
61,农产品,1.9亿,107.64,14.89亿,10.81,9.15亿,4532万,1.81亿,1.02亿,12.81亿,3.96亿,3.94亿
60,中金岭南,3.71亿,-21.19,144亿,54.79,134亿,1.05亿,2.02亿,7408万,140亿,4.15亿,4.29亿
50,深天马A,7.44亿,15.67,141亿,-3.69,113亿,2.1亿,3.77亿,4.2亿,134亿,8.36亿,8.4亿
46,泛海控股,-4.08亿,-123.5,54.62亿,5.64,2.06亿,2049万,25.21亿,15.08亿,62.16亿,-3.35亿,-3.44亿
40,东旭蓝天,-2.81亿,-403.02,13.27亿,-74.64,10.75亿,464万,8296万,2.94亿,14.71亿,-2.34亿,-2.84亿
32,深桑达A,3681万,-29.59,5.24亿,-20.38,4.25亿,1621万,3489万,-260万,4.87亿,4734万,4838万
31,大悦城,5.66亿,-69.74,122亿,-33.31,67.13亿,3.11亿,5.91亿,8.04亿,97.82亿,18.55亿,19.22亿
28,国药一致,6.43亿,-0.88,272亿,6.14,240亿,17.29亿,4.43亿,6531万,263亿,10.14亿,10.16亿
14,沙河股份,2338万,712.24,2.11亿,154.9,1.21亿,338万,2451万,23.91万,1.78亿,3147万,3778万
8,神州高铁,-2.92亿,-541,4.26亿,-54.34,3.02亿,9253万,1.5亿,6065万,6.96亿,-3.08亿,-3.09亿
5,世纪星源,-3213万,-151.63,1.33亿,-68.59,1.12亿,381万,2738万,1491万,1.72亿,-3372万,-3337万
688981,中芯国际,13.86亿,329.8,132亿,29.38,101亿,7569万,8.32亿,-2.53亿,131亿,14.29亿,14.25亿
688600,皖仪科技,173万,-62.05,1.37亿,-6.83,6595万,3775万,1430万,-18.31万,1.47亿,-433万,318万
688520,神州细胞,-3.4亿,20.57,16.41万,-90.93,2.96万,65.56万,5767万,779万,3.56亿,-3.41亿,-3.41亿
688418,震有科技,732万,96.49,2.11亿,41.45,1.06亿,2536万,2445万,111万,1.97亿,1025万,1036万
688366,昊海生科,2753万,-84.92,4.96亿,-36.85,1.13亿,3.01亿,9811万,-5912万,5.13亿,1139万,1103万
688339,亿华通,-6351万,-166.78,2520万,-62.02,1624万,667万,3266万,217万,8628万,-8485万,-8650万
688338,赛科希德,2505万,-17.59,9919万,-9.13,4250万,1533万,479万,-369万,6670万,3449万,2951万
688333,铂力特,-929万,-298.05,6444万,-39.72,4270万,1007万,1569万,-535万,8953万,-1619万,-857万
688301,奕瑞科技,1.1亿,330.28,3.85亿,91.67,1.86亿,1927万,1884万,75.43万,2.68亿,1.22亿,1.26亿
688268,华特气体,4283万,7.45,4.22亿,8,2.74亿,6000万,2998万,-380万,3.77亿,5073万,4980万
688256,寒武纪,-2.02亿,-555.38,8720万,-11.01,1951万,1343万,6316万,-296万,3.72亿,-2.02亿,-2.02亿
688177,百奥泰,-2.44亿,65.91,4879万,-,671万,2665万,2702万,-70.86万,3.05亿,-2.46亿,-2.44亿
688168,安博通,154万,-89.5,6583万,-8.13,2382万,824万,1255万,-420万,6344万,2.18万,2.18万
688155,先惠技术,3103万,1077,2.16亿,130.63,1.42亿,542万,1187万,-167万,1.87亿,3118万,3119万
688126,沪硅产业,-8259万,-10.17,8.54亿,30.53,7.18亿,4108万,8450万,4131万,9.52亿,-6993万,-6930万
688100,威胜信息,1.37亿,20.53,6.72亿,9.49,4.27亿,2968万,1524万,-1344万,5.16亿,1.6亿,1.6亿
688086,紫晶存储,3172万,84.01,1.96亿,26.02,1.07亿,963万,1387万,53.53万,1.55亿,3418万,3301万
688060,云涌科技,3473万,202.8,1.02亿,30.77,5611万,307万,383万,-2.36万,7136万,3259万,4103万
688033,天宜上佳,3809万,-75.16,1.42亿,-55.24,3577万,1336万,3497万,-1869万,9220万,5072万,4565万
688027,国盾量子,-1335万,42.55,1606万,-32.82,612万,802万,3846万,-485万,6911万,-2126万,-2126万
688021,奥福环保,4287万,24.98,1.5亿,14.5,6952万,654万,1178万,91.45万,1.04亿,4589万,4798万
688019,安集科技,4980万,70.23,1.92亿,48.56,8826万,1037万,1353万,-958万,1.37亿,5566万,5508万
688006,杭可科技,1.97亿,10.02,6.07亿,-3.53,2.98亿,2132万,4434万,-3141万,3.95亿,2.27亿,2.27亿
688001,华兴源创,1.15亿,-14.7,6.07亿,-12.99,3.23亿,3650万,4874万,-487万,4.87亿,1.25亿,1.3亿
605399,晨光新材,5444万,1.37,3.16亿,6.39,2.28亿,526万,1004万,9.14万,2.56亿,6392万,6331万
605333,沪光股份,2315万,-25.32,5.79亿,-19.36,4.84亿,775万,2330万,1381万,5.59亿,2668万,2632万
605199,葫芦娃,4251万,4.6,5.76亿,-5.77,2.09亿,2.46亿,2827万,507万,5.16亿,5379万,5305万
605100,华丰股份,9311万,26.52,7.41亿,20.62,5.79亿,859万,1247万,147万,6.22亿,1.15亿,1.16亿
603996,*ST中新,-2.6亿,-138.88,1.07亿,-77.98,6907万,640万,6568万,3263万,1.85亿,-1.75亿,-2.6亿
603983,丸美股份,2.68亿,4.6,7.94亿,-2.59,2.58亿,2.41亿,3013万,-3033万,5.29亿,3.26亿,3.21亿
603969,银龙股份,5063万,-36.77,10.65亿,-10.46,8.94亿,4882万,2562万,818万,10.07亿,6501万,6444万
603939,益丰药房,4.12亿,33.84,62.93亿,24.65,38.96亿,14.84亿,2.52亿,3380万,56.96亿,6.24亿,6.22亿
603937,丽岛新材,3964万,-28.15,5.31亿,-13.84,4.59亿,953万,879万,-141万,4.85亿,5040万,5035万
603933,睿能科技,1425万,-52.7,6.72亿,-11.83,5.86亿,2777万,2362万,471万,6.65亿,1321万,1218万
603931,格林达,5176万,-2.93,2.64亿,-2.04,1.78亿,615万,845万,-50.59万,2.05亿,5996万,5998万
